user_id: 100001878, average_rebuy_date: 0
user_id: 119945707, average_rebuy_date: 0
user_id: 119949716, average_rebuy_date: 0
user_id: 119957219, average_rebuy_date: 5
user_id: 120078898, average_rebuy_date: 5
user_id: 12012359, average_rebuy_date: 0
user_id: 120179448, average_rebuy_date: 6
user_id: 120206620, average_rebuy_date: 4
user_id: 120305341, average_rebuy_date: 0
user_id: 120313286, average_rebuy_date: 6
user_id: 120321894, average_rebuy_date: 4
user_id: 120329032, average_rebuy_date: 2
user_id: 120330409, average_rebuy_date: 12
user_id: 120346962, average_rebuy_date: 2
user_id: 120347417, average_rebuy_date: 0
user_id: 120377968, average_rebuy_date: 0
user_id: 120378933, average_rebuy_date: 0
user_id: 12039328, average_rebuy_date: 0
user_id: 120433755, average_rebuy_date: 4
user_id: 120450577, average_rebuy_date: 0
user_id: 120455996, average_rebuy_date: 0
user_id: 120457819, average_rebuy_date: 0
user_id: 120560904, average_rebuy_date: 19
user_id: 120594014, average_rebuy_date: 0
user_id: 1206079, average_rebuy_date: 0
user_id: 120622810, average_rebuy_date: 0
user_id: 120651840, average_rebuy_date: 1
user_id: 120668928, average_rebuy_date: 0
user_id: 120685346, average_rebuy_date: 0
user_id: 12070973, average_rebuy_date: 2
user_id: 120812517, average_rebuy_date: 0
user_id: 120845902, average_rebuy_date: 0
user_id: 120852545, average_rebuy_date: 6
user_id: 120962802, average_rebuy_date: 0
user_id: 120964894, average_rebuy_date: 3
user_id: 120986091, average_rebuy_date: 2
user_id: 120992701, average_rebuy_date: 0
user_id: 121000384, average_rebuy_date: 0
user_id: 121006999, average_rebuy_date: 0
user_id: 121055099, average_rebuy_date: 3
user_id: 121064234, average_rebuy_date: 0
user_id: 121083008, average_rebuy_date: 0
user_id: 121085565, average_rebuy_date: 0
user_id: 1211225, average_rebuy_date: 0
user_id: 121148690, average_rebuy_date: 0
user_id: 121240369, average_rebuy_date: 0
user_id: 121255158, average_rebuy_date: 0
user_id: 121306092, average_rebuy_date: 0
user_id: 121314594, average_rebuy_date: 4
user_id: 121339632, average_rebuy_date: 0
user_id: 121339853, average_rebuy_date: 0
user_id: 121357428, average_rebuy_date: 10
user_id: 121428573, average_rebuy_date: 0
user_id: 121456686, average_rebuy_date: 15
user_id: 121501586, average_rebuy_date: 0
user_id: 121528560, average_rebuy_date: 0
user_id: 121539441, average_rebuy_date: 0
user_id: 121550598, average_rebuy_date: 8
user_id: 121632160, average_rebuy_date: 0
user_id: 121637419, average_rebuy_date: 12
user_id: 121639491, average_rebuy_date: 0
user_id: 121680466, average_rebuy_date: 0
user_id: 121687827, average_rebuy_date: 0
user_id: 121756245, average_rebuy_date: 0
user_id: 121782132, average_rebuy_date: 0
user_id: 121814113, average_rebuy_date: 0
user_id: 121823128, average_rebuy_date: 16
user_id: 121939330, average_rebuy_date: 12
user_id: 121948387, average_rebuy_date: 0
user_id: 121979409, average_rebuy_date: 1
user_id: 121984122, average_rebuy_date: 0
user_id: 122003638, average_rebuy_date: 0
user_id: 12202456, average_rebuy_date: 7
user_id: 122036580, average_rebuy_date: 0
user_id: 122102339, average_rebuy_date: 1
user_id: 12210870, average_rebuy_date: 0
user_id: 122127516, average_rebuy_date: 1
user_id: 122129618, average_rebuy_date: 0
user_id: 122136651, average_rebuy_date: 0
user_id: 12214179, average_rebuy_date: 0
user_id: 122151307, average_rebuy_date: 1
user_id: 122169205, average_rebuy_date: 6
user_id: 122183715, average_rebuy_date: 0
user_id: 122195291, average_rebuy_date: 0
user_id: 12222620, average_rebuy_date: 0
user_id: 122241072, average_rebuy_date: 0
user_id: 122266056, average_rebuy_date: 1
user_id: 122338823, average_rebuy_date: 3
user_id: 122378590, average_rebuy_date: 0
user_id: 122383497, average_rebuy_date: 0
user_id: 122388121, average_rebuy_date: 0
user_id: 122421140, average_rebuy_date: 0
user_id: 122430841, average_rebuy_date: 0
user_id: 122443173, average_rebuy_date: 0
user_id: 122462305, average_rebuy_date: 0
user_id: 122512765, average_rebuy_date: 0
user_id: 122679643, average_rebuy_date: 3
user_id: 122740147, average_rebuy_date: 0
user_id: 122742392, average_rebuy_date: 11
user_id: 122779299, average_rebuy_date: 0
user_id: 122786384, average_rebuy_date: 3
user_id: 122818954, average_rebuy_date: 7
user_id: 122822446, average_rebuy_date: 1
user_id: 122823587, average_rebuy_date: 8
user_id: 122867103, average_rebuy_date: 5
user_id: 122885474, average_rebuy_date: 2
user_id: 122895588, average_rebuy_date: 0
user_id: 122915570, average_rebuy_date: 0
user_id: 122948572, average_rebuy_date: 14
user_id: 122990070, average_rebuy_date: 2
user_id: 123006863, average_rebuy_date: 0
user_id: 123035338, average_rebuy_date: 0
user_id: 123036637, average_rebuy_date: 0
user_id: 123062624, average_rebuy_date: 6
user_id: 123066341, average_rebuy_date: 7
user_id: 123082064, average_rebuy_date: 0
user_id: 123140704, average_rebuy_date: 0
user_id: 123157899, average_rebuy_date: 0
user_id: 123188632, average_rebuy_date: 2
user_id: 123191883, average_rebuy_date: 0
user_id: 12322077, average_rebuy_date: 0
user_id: 123227202, average_rebuy_date: 0
user_id: 123250328, average_rebuy_date: 2
user_id: 123257526, average_rebuy_date: 0
user_id: 123394263, average_rebuy_date: 0
user_id: 123433447, average_rebuy_date: 0
user_id: 123442458, average_rebuy_date: 0
user_id: 123450171, average_rebuy_date: 2
user_id: 123553065, average_rebuy_date: 0
user_id: 123562447, average_rebuy_date: 0
user_id: 123577855, average_rebuy_date: 2
user_id: 123596663, average_rebuy_date: 0
user_id: 12369583, average_rebuy_date: 0
user_id: 123700872, average_rebuy_date: 2
user_id: 123701491, average_rebuy_date: 0
user_id: 123710751, average_rebuy_date: 0
user_id: 123829617, average_rebuy_date: 0
user_id: 123842164, average_rebuy_date: 1
user_id: 123848007, average_rebuy_date: 0
user_id: 123848513, average_rebuy_date: 0
user_id: 123867870, average_rebuy_date: 0
user_id: 123889295, average_rebuy_date: 1
user_id: 123952685, average_rebuy_date: 0
user_id: 123958666, average_rebuy_date: 0
user_id: 123969946, average_rebuy_date: 0
user_id: 123978537, average_rebuy_date: 0
user_id: 124016530, average_rebuy_date: 1
user_id: 124107376, average_rebuy_date: 4
user_id: 124161111, average_rebuy_date: 3
user_id: 124191041, average_rebuy_date: 0
user_id: 124221192, average_rebuy_date: 0
user_id: 124259296, average_rebuy_date: 0
user_id: 124261357, average_rebuy_date: 0
user_id: 124269975, average_rebuy_date: 0
user_id: 12428085, average_rebuy_date: 8
user_id: 124291848, average_rebuy_date: 0
user_id: 124299878, average_rebuy_date: 0
user_id: 124303059, average_rebuy_date: 0
user_id: 124323271, average_rebuy_date: 0
user_id: 124409414, average_rebuy_date: 0
user_id: 124546232, average_rebuy_date: 0
user_id: 124559254, average_rebuy_date: 4
user_id: 124560028, average_rebuy_date: 0
user_id: 124614349, average_rebuy_date: 3
user_id: 124615807, average_rebuy_date: 1
user_id: 12462869, average_rebuy_date: 4
user_id: 124719016, average_rebuy_date: 0
user_id: 12472346, average_rebuy_date: 0
user_id: 124755978, average_rebuy_date: 0
user_id: 124790821, average_rebuy_date: 0
user_id: 124799559, average_rebuy_date: 0
user_id: 124836406, average_rebuy_date: 1
user_id: 124856265, average_rebuy_date: 2
user_id: 124866567, average_rebuy_date: 2
user_id: 124875172, average_rebuy_date: 0
user_id: 124926433, average_rebuy_date: 2
user_id: 124935727, average_rebuy_date: 0
user_id: 124941936, average_rebuy_date: 0
user_id: 124962693, average_rebuy_date: 0
user_id: 124982206, average_rebuy_date: 0
user_id: 124992372, average_rebuy_date: 0
user_id: 125039447, average_rebuy_date: 0
user_id: 125042644, average_rebuy_date: 0
user_id: 125064940, average_rebuy_date: 6
user_id: 125070791, average_rebuy_date: 8
user_id: 12510155, average_rebuy_date: 0
user_id: 125110045, average_rebuy_date: 0
user_id: 125135169, average_rebuy_date: 0
user_id: 125157200, average_rebuy_date: 0
user_id: 125186578, average_rebuy_date: 0
user_id: 125193088, average_rebuy_date: 0
user_id: 125220499, average_rebuy_date: 0
user_id: 125255404, average_rebuy_date: 0
user_id: 125293142, average_rebuy_date: 0
user_id: 125301071, average_rebuy_date: 17
user_id: 125309659, average_rebuy_date: 0
user_id: 125316855, average_rebuy_date: 0
user_id: 125368789, average_rebuy_date: 0
user_id: 125411948, average_rebuy_date: 0
user_id: 125441035, average_rebuy_date: 0
user_id: 125444720, average_rebuy_date: 0
user_id: 125547509, average_rebuy_date: 0
user_id: 125572934, average_rebuy_date: 0
user_id: 125577545, average_rebuy_date: 3
user_id: 125634150, average_rebuy_date: 0
user_id: 12568217, average_rebuy_date: 2
user_id: 12570225, average_rebuy_date: 0
user_id: 1257131, average_rebuy_date: 0
user_id: 125776984, average_rebuy_date: 0
user_id: 125871688, average_rebuy_date: 0
user_id: 125871904, average_rebuy_date: 5
user_id: 125912657, average_rebuy_date: 0
user_id: 1259845, average_rebuy_date: 0
user_id: 125988015, average_rebuy_date: 0
user_id: 126010230, average_rebuy_date: 0
user_id: 126014360, average_rebuy_date: 0
user_id: 126024699, average_rebuy_date: 0
user_id: 126025982, average_rebuy_date: 0
user_id: 126046148, average_rebuy_date: 1
user_id: 126086100, average_rebuy_date: 0
user_id: 126094939, average_rebuy_date: 0
user_id: 126143015, average_rebuy_date: 2
user_id: 126192461, average_rebuy_date: 0
user_id: 126205267, average_rebuy_date: 0
user_id: 126205303, average_rebuy_date: 0
user_id: 126215864, average_rebuy_date: 0
user_id: 12628544, average_rebuy_date: 0
user_id: 126336907, average_rebuy_date: 0
user_id: 12636431, average_rebuy_date: 0
user_id: 126381859, average_rebuy_date: 0
user_id: 126403200, average_rebuy_date: 0
user_id: 126498373, average_rebuy_date: 1
user_id: 126498936, average_rebuy_date: 0
user_id: 126544321, average_rebuy_date: 0
user_id: 126550215, average_rebuy_date: 0
user_id: 126576453, average_rebuy_date: 0
user_id: 126611664, average_rebuy_date: 0
user_id: 126666346, average_rebuy_date: 0
user_id: 126690366, average_rebuy_date: 0
user_id: 126707666, average_rebuy_date: 0
user_id: 126735858, average_rebuy_date: 0
user_id: 126839170, average_rebuy_date: 3
user_id: 12684051, average_rebuy_date: 0
user_id: 126883251, average_rebuy_date: 0
user_id: 126925524, average_rebuy_date: 0
user_id: 126940947, average_rebuy_date: 1
user_id: 127020156, average_rebuy_date: 0
user_id: 127025814, average_rebuy_date: 0
user_id: 127168253, average_rebuy_date: 0
user_id: 127219644, average_rebuy_date: 5
user_id: 127311111, average_rebuy_date: 0
user_id: 12731267, average_rebuy_date: 0
user_id: 127336259, average_rebuy_date: 0
user_id: 127395876, average_rebuy_date: 0
user_id: 127479589, average_rebuy_date: 0
user_id: 127521344, average_rebuy_date: 8
user_id: 127524049, average_rebuy_date: 0
user_id: 127619887, average_rebuy_date: 0
user_id: 127654834, average_rebuy_date: 0
user_id: 127660246, average_rebuy_date: 12
user_id: 127668936, average_rebuy_date: 0
user_id: 127691807, average_rebuy_date: 0
user_id: 127698085, average_rebuy_date: 1
user_id: 127760767, average_rebuy_date: 0
user_id: 127771332, average_rebuy_date: 17
user_id: 127795742, average_rebuy_date: 0
user_id: 127825359, average_rebuy_date: 2
user_id: 127896334, average_rebuy_date: 1
user_id: 127958351, average_rebuy_date: 0
user_id: 12796196, average_rebuy_date: 0
user_id: 128009906, average_rebuy_date: 2
user_id: 128050388, average_rebuy_date: 0
user_id: 128055612, average_rebuy_date: 2
user_id: 128066004, average_rebuy_date: 0
user_id: 128081640, average_rebuy_date: 0
user_id: 128090856, average_rebuy_date: 0
user_id: 128120137, average_rebuy_date: 0
user_id: 128135959, average_rebuy_date: 0
user_id: 128172519, average_rebuy_date: 0
user_id: 128180595, average_rebuy_date: 6
user_id: 128213972, average_rebuy_date: 0
user_id: 128246403, average_rebuy_date: 0
user_id: 128265537, average_rebuy_date: 1
user_id: 128268006, average_rebuy_date: 0
user_id: 128289511, average_rebuy_date: 0
user_id: 12833799, average_rebuy_date: 0
user_id: 128396032, average_rebuy_date: 11
user_id: 128476994, average_rebuy_date: 0
user_id: 128500027, average_rebuy_date: 0
user_id: 128519267, average_rebuy_date: 0
user_id: 128521783, average_rebuy_date: 0
user_id: 128589059, average_rebuy_date: 0
user_id: 12866931, average_rebuy_date: 0
user_id: 128671783, average_rebuy_date: 1
user_id: 128675125, average_rebuy_date: 3
user_id: 128719503, average_rebuy_date: 0
user_id: 128733919, average_rebuy_date: 0
user_id: 128838543, average_rebuy_date: 0
user_id: 12884654, average_rebuy_date: 0
user_id: 128861920, average_rebuy_date: 1
user_id: 128867621, average_rebuy_date: 0
user_id: 128878698, average_rebuy_date: 5
user_id: 128960133, average_rebuy_date: 1
user_id: 128969098, average_rebuy_date: 0
user_id: 12906922, average_rebuy_date: 0
user_id: 129072372, average_rebuy_date: 0
user_id: 129072827, average_rebuy_date: 0
user_id: 129189293, average_rebuy_date: 6
user_id: 129226331, average_rebuy_date: 0
user_id: 129235379, average_rebuy_date: 0
user_id: 12925543, average_rebuy_date: 0
user_id: 129303952, average_rebuy_date: 1
user_id: 129308119, average_rebuy_date: 0
user_id: 129377104, average_rebuy_date: 1
user_id: 12940608, average_rebuy_date: 0
user_id: 129489291, average_rebuy_date: 3
user_id: 129516472, average_rebuy_date: 0
user_id: 129525953, average_rebuy_date: 0
user_id: 129527037, average_rebuy_date: 0
user_id: 129533061, average_rebuy_date: 0
user_id: 129535209, average_rebuy_date: 0
user_id: 129543456, average_rebuy_date: 1
user_id: 129676722, average_rebuy_date: 3
user_id: 129685421, average_rebuy_date: 1
user_id: 129731705, average_rebuy_date: 8
user_id: 129809988, average_rebuy_date: 0
user_id: 129811530, average_rebuy_date: 0
user_id: 129860246, average_rebuy_date: 0
user_id: 129894791, average_rebuy_date: 0
user_id: 129903163, average_rebuy_date: 0
user_id: 129922025, average_rebuy_date: 0
user_id: 130024029, average_rebuy_date: 0
user_id: 130031214, average_rebuy_date: 0
user_id: 130040744, average_rebuy_date: 0
user_id: 130041655, average_rebuy_date: 0
user_id: 130125431, average_rebuy_date: 7
user_id: 130132447, average_rebuy_date: 0
user_id: 13014253, average_rebuy_date: 4
user_id: 130216411, average_rebuy_date: 0
user_id: 130265990, average_rebuy_date: 0
user_id: 130317446, average_rebuy_date: 4
user_id: 130346118, average_rebuy_date: 0
user_id: 130354103, average_rebuy_date: 5
user_id: 130461388, average_rebuy_date: 5
user_id: 130497558, average_rebuy_date: 2
user_id: 130499060, average_rebuy_date: 0
user_id: 130529975, average_rebuy_date: 10
user_id: 130547450, average_rebuy_date: 0
user_id: 13056340, average_rebuy_date: 2
user_id: 130567891, average_rebuy_date: 1
user_id: 130573524, average_rebuy_date: 0
user_id: 130576689, average_rebuy_date: 0
user_id: 130594670, average_rebuy_date: 0
user_id: 130620874, average_rebuy_date: 0
user_id: 130625319, average_rebuy_date: 0
user_id: 130638372, average_rebuy_date: 0
user_id: 13069552, average_rebuy_date: 0
user_id: 130806899, average_rebuy_date: 6
user_id: 13081722, average_rebuy_date: 0
user_id: 130820048, average_rebuy_date: 0
user_id: 130844739, average_rebuy_date: 5
user_id: 130868549, average_rebuy_date: 0
user_id: 130876256, average_rebuy_date: 15
user_id: 13096088, average_rebuy_date: 0
user_id: 130987421, average_rebuy_date: 0
user_id: 13099562, average_rebuy_date: 0
user_id: 130998493, average_rebuy_date: 0
user_id: 131021395, average_rebuy_date: 0
user_id: 13103318, average_rebuy_date: 0
user_id: 131035236, average_rebuy_date: 0
user_id: 131040203, average_rebuy_date: 0
user_id: 131112654, average_rebuy_date: 0
user_id: 131153046, average_rebuy_date: 7
user_id: 131201465, average_rebuy_date: 0
user_id: 131254719, average_rebuy_date: 1
user_id: 131281998, average_rebuy_date: 0
user_id: 131283302, average_rebuy_date: 2
user_id: 131293826, average_rebuy_date: 0
user_id: 131302242, average_rebuy_date: 6
user_id: 131318750, average_rebuy_date: 0
user_id: 131359754, average_rebuy_date: 9
user_id: 131466845, average_rebuy_date: 0
user_id: 131494546, average_rebuy_date: 8
user_id: 131504487, average_rebuy_date: 2
user_id: 131506912, average_rebuy_date: 0
user_id: 131514258, average_rebuy_date: 0
user_id: 131534140, average_rebuy_date: 0
user_id: 131538712, average_rebuy_date: 0
user_id: 131563223, average_rebuy_date: 0
user_id: 131570651, average_rebuy_date: 0
user_id: 131573117, average_rebuy_date: 0
user_id: 13161427, average_rebuy_date: 0
user_id: 131637785, average_rebuy_date: 0
user_id: 13166978, average_rebuy_date: 0
user_id: 131670570, average_rebuy_date: 0
user_id: 131701813, average_rebuy_date: 1
user_id: 131702468, average_rebuy_date: 0
user_id: 131719920, average_rebuy_date: 3
user_id: 131767978, average_rebuy_date: 4
user_id: 131785898, average_rebuy_date: 0
user_id: 131787268, average_rebuy_date: 1
user_id: 131790847, average_rebuy_date: 0
user_id: 131829621, average_rebuy_date: 0
user_id: 131903746, average_rebuy_date: 0
user_id: 131930045, average_rebuy_date: 0
user_id: 131932310, average_rebuy_date: 0
user_id: 131959781, average_rebuy_date: 0
user_id: 131961100, average_rebuy_date: 0
user_id: 131962004, average_rebuy_date: 0
user_id: 132019582, average_rebuy_date: 1
user_id: 132048401, average_rebuy_date: 0
user_id: 132057506, average_rebuy_date: 0
user_id: 132061340, average_rebuy_date: 24
user_id: 132125936, average_rebuy_date: 0
user_id: 13213333, average_rebuy_date: 4
user_id: 132156365, average_rebuy_date: 1
user_id: 132203237, average_rebuy_date: 0
user_id: 132210450, average_rebuy_date: 0
user_id: 132223788, average_rebuy_date: 0
user_id: 132229788, average_rebuy_date: 1
user_id: 132285491, average_rebuy_date: 0
user_id: 132308943, average_rebuy_date: 0
user_id: 132321221, average_rebuy_date: 0
user_id: 132347980, average_rebuy_date: 0
user_id: 13237276, average_rebuy_date: 12
user_id: 132397628, average_rebuy_date: 0
user_id: 132420118, average_rebuy_date: 0
user_id: 132455644, average_rebuy_date: 0
user_id: 132469710, average_rebuy_date: 0
user_id: 132540273, average_rebuy_date: 0
user_id: 13254648, average_rebuy_date: 0
user_id: 132590261, average_rebuy_date: 1
user_id: 132614507, average_rebuy_date: 12
user_id: 132614903, average_rebuy_date: 1
user_id: 132617033, average_rebuy_date: 0
user_id: 132653097, average_rebuy_date: 0
user_id: 132700623, average_rebuy_date: 0
user_id: 132731360, average_rebuy_date: 1
user_id: 132737494, average_rebuy_date: 0
user_id: 132747248, average_rebuy_date: 11
user_id: 132763181, average_rebuy_date: 0
user_id: 132782427, average_rebuy_date: 4
user_id: 132812306, average_rebuy_date: 0
user_id: 132815324, average_rebuy_date: 22
user_id: 132884009, average_rebuy_date: 0
user_id: 132928999, average_rebuy_date: 0
user_id: 133002039, average_rebuy_date: 0
user_id: 133003311, average_rebuy_date: 0
user_id: 133125036, average_rebuy_date: 0
user_id: 133151533, average_rebuy_date: 0
user_id: 133152667, average_rebuy_date: 0
user_id: 133157830, average_rebuy_date: 0
user_id: 133203992, average_rebuy_date: 0
user_id: 13327410, average_rebuy_date: 0
user_id: 133306897, average_rebuy_date: 2
user_id: 133378051, average_rebuy_date: 2
user_id: 133425852, average_rebuy_date: 0
user_id: 133429407, average_rebuy_date: 0
user_id: 133480628, average_rebuy_date: 3
user_id: 1334962, average_rebuy_date: 0
user_id: 133541311, average_rebuy_date: 4
user_id: 133559789, average_rebuy_date: 0
user_id: 133651025, average_rebuy_date: 0
user_id: 133665536, average_rebuy_date: 0
user_id: 133680584, average_rebuy_date: 0
user_id: 133710160, average_rebuy_date: 2
user_id: 133723602, average_rebuy_date: 0
user_id: 133744457, average_rebuy_date: 22
user_id: 133788184, average_rebuy_date: 0
user_id: 133825480, average_rebuy_date: 0
user_id: 133838164, average_rebuy_date: 0
user_id: 133849127, average_rebuy_date: 3
user_id: 13385262, average_rebuy_date: 0
user_id: 133888509, average_rebuy_date: 0
user_id: 133933227, average_rebuy_date: 0
user_id: 133939609, average_rebuy_date: 0
user_id: 133946364, average_rebuy_date: 0
user_id: 13396413, average_rebuy_date: 0
user_id: 134010761, average_rebuy_date: 0
user_id: 13403684, average_rebuy_date: 0
user_id: 134058935, average_rebuy_date: 0
user_id: 134109810, average_rebuy_date: 1
user_id: 134165117, average_rebuy_date: 0
user_id: 134232421, average_rebuy_date: 1
user_id: 134233776, average_rebuy_date: 0
user_id: 134259827, average_rebuy_date: 0
user_id: 134319759, average_rebuy_date: 0
user_id: 134352095, average_rebuy_date: 0
user_id: 134377639, average_rebuy_date: 1
user_id: 134431676, average_rebuy_date: 0
user_id: 134438519, average_rebuy_date: 7
user_id: 13444072, average_rebuy_date: 0
user_id: 134473908, average_rebuy_date: 0
user_id: 134556226, average_rebuy_date: 0
user_id: 134580497, average_rebuy_date: 0
user_id: 134621791, average_rebuy_date: 1
user_id: 134630812, average_rebuy_date: 0
user_id: 134636593, average_rebuy_date: 5
user_id: 134658118, average_rebuy_date: 7
user_id: 134806923, average_rebuy_date: 0
user_id: 134904941, average_rebuy_date: 1
user_id: 134936620, average_rebuy_date: 0
user_id: 134993021, average_rebuy_date: 2
user_id: 135015170, average_rebuy_date: 0
user_id: 135016636, average_rebuy_date: 0
user_id: 135020964, average_rebuy_date: 1
user_id: 135060562, average_rebuy_date: 0
user_id: 135076585, average_rebuy_date: 0
user_id: 135131647, average_rebuy_date: 5
user_id: 135144517, average_rebuy_date: 0
user_id: 135157689, average_rebuy_date: 1
user_id: 135159590, average_rebuy_date: 0
user_id: 135171817, average_rebuy_date: 0
user_id: 13527121, average_rebuy_date: 0
user_id: 135288694, average_rebuy_date: 8
user_id: 135345840, average_rebuy_date: 14
user_id: 135347247, average_rebuy_date: 6
user_id: 13538176, average_rebuy_date: 0
user_id: 135389236, average_rebuy_date: 0
user_id: 135402088, average_rebuy_date: 0
user_id: 135414688, average_rebuy_date: 0
user_id: 135454126, average_rebuy_date: 0
user_id: 135455673, average_rebuy_date: 1
user_id: 135537004, average_rebuy_date: 0
user_id: 135556729, average_rebuy_date: 15
user_id: 135565094, average_rebuy_date: 21
user_id: 135582975, average_rebuy_date: 2
user_id: 135639209, average_rebuy_date: 0
user_id: 135665686, average_rebuy_date: 2
user_id: 135667654, average_rebuy_date: 9
user_id: 135756066, average_rebuy_date: 0
user_id: 135802457, average_rebuy_date: 0
user_id: 135802732, average_rebuy_date: 0
user_id: 135803085, average_rebuy_date: 0
user_id: 135858331, average_rebuy_date: 6
user_id: 135861598, average_rebuy_date: 0
user_id: 135895823, average_rebuy_date: 0
user_id: 135916314, average_rebuy_date: 0
user_id: 135934881, average_rebuy_date: 2
user_id: 135968605, average_rebuy_date: 1
user_id: 135981623, average_rebuy_date: 1
user_id: 136001495, average_rebuy_date: 0
user_id: 136091846, average_rebuy_date: 0
user_id: 136108072, average_rebuy_date: 0
user_id: 136220191, average_rebuy_date: 1
user_id: 13625542, average_rebuy_date: 0
user_id: 136347831, average_rebuy_date: 0
user_id: 136374136, average_rebuy_date: 0
user_id: 136394248, average_rebuy_date: 0
user_id: 136425962, average_rebuy_date: 0
user_id: 136470861, average_rebuy_date: 0
user_id: 136482450, average_rebuy_date: 3
user_id: 136487187, average_rebuy_date: 0
user_id: 136496700, average_rebuy_date: 1
user_id: 136547699, average_rebuy_date: 0
user_id: 13656280, average_rebuy_date: 0
user_id: 136571906, average_rebuy_date: 4
user_id: 136576184, average_rebuy_date: 0
user_id: 136616127, average_rebuy_date: 1
user_id: 136652360, average_rebuy_date: 5
user_id: 13666087, average_rebuy_date: 5
user_id: 136677136, average_rebuy_date: 0
user_id: 136754847, average_rebuy_date: 0
user_id: 136769457, average_rebuy_date: 0
user_id: 136788174, average_rebuy_date: 0
user_id: 136797243, average_rebuy_date: 0
user_id: 13683475, average_rebuy_date: 0
user_id: 136882508, average_rebuy_date: 0
user_id: 136916020, average_rebuy_date: 4
user_id: 137092015, average_rebuy_date: 0
user_id: 137107726, average_rebuy_date: 0
user_id: 137115052, average_rebuy_date: 0
user_id: 137116717, average_rebuy_date: 0
user_id: 137120980, average_rebuy_date: 0
user_id: 137129187, average_rebuy_date: 0
user_id: 137154848, average_rebuy_date: 0
user_id: 137175187, average_rebuy_date: 1
user_id: 137182431, average_rebuy_date: 0
user_id: 137204928, average_rebuy_date: 2
user_id: 137213849, average_rebuy_date: 0
user_id: 137270307, average_rebuy_date: 0
user_id: 137280366, average_rebuy_date: 14
user_id: 137284530, average_rebuy_date: 0
user_id: 137314781, average_rebuy_date: 0
user_id: 137340803, average_rebuy_date: 0
user_id: 137344822, average_rebuy_date: 0
user_id: 137359772, average_rebuy_date: 1
user_id: 137362349, average_rebuy_date: 9
user_id: 137413051, average_rebuy_date: 0
user_id: 137435556, average_rebuy_date: 5
user_id: 137443248, average_rebuy_date: 0
user_id: 13745443, average_rebuy_date: 0
user_id: 137484826, average_rebuy_date: 0
user_id: 137513013, average_rebuy_date: 1
user_id: 137531842, average_rebuy_date: 0
user_id: 137536017, average_rebuy_date: 0
user_id: 137612644, average_rebuy_date: 0
user_id: 137675507, average_rebuy_date: 3
user_id: 137690090, average_rebuy_date: 0
user_id: 137764831, average_rebuy_date: 0
user_id: 137850156, average_rebuy_date: 0
user_id: 137905112, average_rebuy_date: 1
user_id: 137944523, average_rebuy_date: 0
user_id: 137970629, average_rebuy_date: 12
user_id: 137996255, average_rebuy_date: 0
user_id: 137998405, average_rebuy_date: 1
user_id: 138008976, average_rebuy_date: 0
user_id: 138061024, average_rebuy_date: 0
user_id: 138100684, average_rebuy_date: 0
user_id: 138118243, average_rebuy_date: 0
user_id: 138153893, average_rebuy_date: 0
user_id: 13818219, average_rebuy_date: 0
user_id: 138187775, average_rebuy_date: 9
user_id: 138243943, average_rebuy_date: 0
user_id: 13824734, average_rebuy_date: 0
user_id: 138266735, average_rebuy_date: 0
user_id: 138301582, average_rebuy_date: 0
user_id: 138323461, average_rebuy_date: 0
user_id: 138324819, average_rebuy_date: 2
user_id: 138337202, average_rebuy_date: 0
user_id: 13836813, average_rebuy_date: 0
user_id: 138390959, average_rebuy_date: 0
user_id: 138434510, average_rebuy_date: 0
user_id: 138467876, average_rebuy_date: 0
user_id: 138505346, average_rebuy_date: 0
user_id: 138524216, average_rebuy_date: 0
user_id: 138551234, average_rebuy_date: 0
user_id: 138554874, average_rebuy_date: 0
user_id: 138590345, average_rebuy_date: 3
user_id: 138590516, average_rebuy_date: 0
user_id: 138635225, average_rebuy_date: 0
user_id: 138643458, average_rebuy_date: 0
user_id: 138690511, average_rebuy_date: 5
user_id: 13869219, average_rebuy_date: 6
user_id: 138712753, average_rebuy_date: 0
user_id: 138720115, average_rebuy_date: 0
user_id: 138735272, average_rebuy_date: 0
user_id: 138737144, average_rebuy_date: 1
user_id: 138753048, average_rebuy_date: 0
user_id: 138843810, average_rebuy_date: 0
user_id: 138856127, average_rebuy_date: 3
user_id: 138856687, average_rebuy_date: 0
user_id: 138891580, average_rebuy_date: 0
user_id: 138977388, average_rebuy_date: 0
user_id: 139019375, average_rebuy_date: 4
user_id: 139030112, average_rebuy_date: 1
user_id: 139059745, average_rebuy_date: 16
user_id: 139104982, average_rebuy_date: 0
user_id: 139145544, average_rebuy_date: 0
user_id: 139220719, average_rebuy_date: 8
user_id: 139250001, average_rebuy_date: 0
user_id: 139261152, average_rebuy_date: 1
user_id: 139262063, average_rebuy_date: 2
user_id: 13933918, average_rebuy_date: 0
user_id: 139423598, average_rebuy_date: 7
user_id: 139435539, average_rebuy_date: 2
user_id: 139443041, average_rebuy_date: 0
user_id: 139455432, average_rebuy_date: 0
user_id: 139462332, average_rebuy_date: 0
user_id: 139475729, average_rebuy_date: 0
user_id: 139479952, average_rebuy_date: 6
user_id: 13948161, average_rebuy_date: 0
user_id: 139493879, average_rebuy_date: 0
user_id: 139590290, average_rebuy_date: 0
user_id: 139725346, average_rebuy_date: 0
user_id: 139752048, average_rebuy_date: 0
