user_id: 100001878, buy_count: 36
user_id: 128135959, buy_count: 43
user_id: 128140192, buy_count: 4
user_id: 128161862, buy_count: 25
user_id: 128172519, buy_count: 18
user_id: 128177124, buy_count: 2
user_id: 128180595, buy_count: 23
user_id: 128197330, buy_count: 1
user_id: 12820152, buy_count: 3
user_id: 128213972, buy_count: 18
user_id: 128217950, buy_count: 4
user_id: 128230647, buy_count: 4
user_id: 128246403, buy_count: 37
user_id: 128265537, buy_count: 2
user_id: 128268006, buy_count: 10
user_id: 128289511, buy_count: 9
user_id: 128323172, buy_count: 2
user_id: 12833799, buy_count: 46
user_id: 128372503, buy_count: 3
user_id: 128394404, buy_count: 5
user_id: 128396032, buy_count: 24
user_id: 128397777, buy_count: 14
user_id: 128452938, buy_count: 1
user_id: 128476994, buy_count: 55
user_id: 128500027, buy_count: 8
user_id: 12850436, buy_count: 2
user_id: 128514431, buy_count: 8
user_id: 128519267, buy_count: 40
user_id: 128519725, buy_count: 9
user_id: 128521783, buy_count: 53
user_id: 128576282, buy_count: 8
user_id: 128578278, buy_count: 3
user_id: 128589059, buy_count: 7
user_id: 128613595, buy_count: 5
user_id: 128637327, buy_count: 1
user_id: 12866931, buy_count: 15
user_id: 128671783, buy_count: 20
user_id: 128675125, buy_count: 10
user_id: 128699245, buy_count: 4
user_id: 128719503, buy_count: 10
user_id: 128728507, buy_count: 2
user_id: 128733919, buy_count: 22
user_id: 128814993, buy_count: 4
user_id: 128823983, buy_count: 4
user_id: 128826910, buy_count: 5
user_id: 128838543, buy_count: 15
user_id: 12884654, buy_count: 14
user_id: 128851538, buy_count: 7
user_id: 128861920, buy_count: 18
user_id: 128865557, buy_count: 3
user_id: 128867621, buy_count: 20
user_id: 128878698, buy_count: 31
user_id: 128900202, buy_count: 8
user_id: 128914790, buy_count: 9
user_id: 12892503, buy_count: 3
user_id: 128929741, buy_count: 4
user_id: 128941078, buy_count: 3
user_id: 128960133, buy_count: 108
user_id: 128967101, buy_count: 6
user_id: 128969098, buy_count: 67
user_id: 128997569, buy_count: 3
user_id: 129011195, buy_count: 13
user_id: 129022531, buy_count: 7
user_id: 129029482, buy_count: 3
user_id: 129046432, buy_count: 4
user_id: 12906922, buy_count: 10
user_id: 129070018, buy_count: 2
user_id: 129072372, buy_count: 13
user_id: 129072827, buy_count: 13
user_id: 129073019, buy_count: 10
user_id: 129076681, buy_count: 11
user_id: 129082819, buy_count: 1
user_id: 129141421, buy_count: 6
user_id: 129157768, buy_count: 10
user_id: 129189293, buy_count: 9
user_id: 129191119, buy_count: 16
user_id: 129226331, buy_count: 13
user_id: 129235379, buy_count: 6
user_id: 12925543, buy_count: 30
user_id: 129258298, buy_count: 4
user_id: 129265493, buy_count: 9
user_id: 129288665, buy_count: 2
user_id: 129303952, buy_count: 16
user_id: 129308119, buy_count: 13
user_id: 129316424, buy_count: 5
user_id: 12931864, buy_count: 5
user_id: 129333920, buy_count: 5
user_id: 129344577, buy_count: 1
user_id: 129377104, buy_count: 55
user_id: 12940608, buy_count: 49
user_id: 129489291, buy_count: 28
user_id: 129516472, buy_count: 11
user_id: 129525953, buy_count: 11
user_id: 129527037, buy_count: 13
user_id: 129528383, buy_count: 13
user_id: 129533061, buy_count: 9
user_id: 129535209, buy_count: 14
user_id: 129543456, buy_count: 7
user_id: 129558614, buy_count: 1
user_id: 129572489, buy_count: 1
user_id: 129583911, buy_count: 2
user_id: 129675564, buy_count: 6
user_id: 129676722, buy_count: 6
user_id: 129685421, buy_count: 60
user_id: 129706841, buy_count: 8
user_id: 12970967, buy_count: 4
user_id: 129731705, buy_count: 21
user_id: 129809988, buy_count: 3
user_id: 129811530, buy_count: 15
user_id: 129814737, buy_count: 4
user_id: 129822096, buy_count: 1
user_id: 129860246, buy_count: 7
user_id: 129873757, buy_count: 6
user_id: 129878874, buy_count: 9
user_id: 129894791, buy_count: 13
user_id: 12990018, buy_count: 4
user_id: 129903163, buy_count: 78
user_id: 129915492, buy_count: 2
user_id: 129922025, buy_count: 26
user_id: 129928146, buy_count: 2
user_id: 12997160, buy_count: 2
user_id: 129984624, buy_count: 3
user_id: 12998932, buy_count: 4
user_id: 129998972, buy_count: 3
user_id: 130000301, buy_count: 4
user_id: 130011402, buy_count: 3
user_id: 130024029, buy_count: 12
user_id: 130031214, buy_count: 12
user_id: 130040744, buy_count: 11
user_id: 130041655, buy_count: 54
user_id: 13006367, buy_count: 5
user_id: 130068403, buy_count: 4
user_id: 130079327, buy_count: 12
user_id: 130079335, buy_count: 4
user_id: 130082553, buy_count: 1
user_id: 130125431, buy_count: 6
user_id: 130132447, buy_count: 45
user_id: 130134707, buy_count: 10
user_id: 13014253, buy_count: 19
user_id: 13015077, buy_count: 1
user_id: 130216411, buy_count: 12
user_id: 130242045, buy_count: 1
user_id: 130260577, buy_count: 1
user_id: 130265990, buy_count: 4
user_id: 130270245, buy_count: 18
user_id: 130283517, buy_count: 1
user_id: 130289104, buy_count: 6
user_id: 130313708, buy_count: 7
user_id: 130314976, buy_count: 10
user_id: 130317446, buy_count: 24
user_id: 130346118, buy_count: 29
user_id: 130347983, buy_count: 5
user_id: 13034876, buy_count: 1
user_id: 130354103, buy_count: 10
user_id: 130368376, buy_count: 3
user_id: 130400029, buy_count: 20
user_id: 130457432, buy_count: 1
user_id: 130461158, buy_count: 2
user_id: 130461388, buy_count: 2
user_id: 130462468, buy_count: 1
user_id: 130497558, buy_count: 19
user_id: 130498110, buy_count: 5
user_id: 130499060, buy_count: 13
user_id: 130529975, buy_count: 17
user_id: 130540064, buy_count: 2
user_id: 130547450, buy_count: 18
user_id: 13056340, buy_count: 2
user_id: 130567891, buy_count: 19
user_id: 130572539, buy_count: 14
user_id: 130573524, buy_count: 4
user_id: 130576689, buy_count: 48
user_id: 130594670, buy_count: 8
user_id: 130620874, buy_count: 34
user_id: 130625319, buy_count: 6
user_id: 130638372, buy_count: 18
user_id: 130688344, buy_count: 3
user_id: 130688646, buy_count: 7
user_id: 13069552, buy_count: 8
user_id: 130701117, buy_count: 4
user_id: 130739831, buy_count: 9
user_id: 130743379, buy_count: 6
user_id: 130765659, buy_count: 4
user_id: 13079368, buy_count: 12
user_id: 130796999, buy_count: 1
user_id: 130806899, buy_count: 24
user_id: 13081722, buy_count: 18
user_id: 130820048, buy_count: 17
user_id: 130831293, buy_count: 7
user_id: 130844739, buy_count: 36
user_id: 130862398, buy_count: 9
user_id: 130868549, buy_count: 4
user_id: 130876256, buy_count: 3
user_id: 130890986, buy_count: 1
user_id: 130894601, buy_count: 10
user_id: 130897289, buy_count: 7
user_id: 130946680, buy_count: 4
user_id: 130946866, buy_count: 1
user_id: 13096088, buy_count: 12
user_id: 130972559, buy_count: 7
user_id: 130987421, buy_count: 32
user_id: 13099562, buy_count: 5
user_id: 130998493, buy_count: 9
user_id: 131021395, buy_count: 10
user_id: 13103318, buy_count: 36
user_id: 131035236, buy_count: 8
user_id: 131040203, buy_count: 10
user_id: 131053983, buy_count: 16
user_id: 131096833, buy_count: 1
user_id: 131097518, buy_count: 15
user_id: 13110515, buy_count: 1
user_id: 131112654, buy_count: 33
user_id: 131153046, buy_count: 4
user_id: 131193444, buy_count: 6
user_id: 131201465, buy_count: 4
user_id: 131228564, buy_count: 2
user_id: 131231135, buy_count: 16
user_id: 131240843, buy_count: 1
user_id: 131254719, buy_count: 43
user_id: 131275408, buy_count: 28
user_id: 131281998, buy_count: 5
user_id: 131283302, buy_count: 30
user_id: 131283996, buy_count: 3
user_id: 131293826, buy_count: 7
user_id: 131302242, buy_count: 28
user_id: 131303989, buy_count: 13
user_id: 131310532, buy_count: 3
user_id: 131318750, buy_count: 10
user_id: 131344898, buy_count: 33
user_id: 131354626, buy_count: 3
user_id: 131359754, buy_count: 23
user_id: 131405782, buy_count: 11
user_id: 131424381, buy_count: 3
user_id: 131439469, buy_count: 3
user_id: 131449826, buy_count: 20
user_id: 131466845, buy_count: 26
user_id: 131472598, buy_count: 19
user_id: 131494546, buy_count: 13
user_id: 131504487, buy_count: 40
user_id: 131506912, buy_count: 8
user_id: 131514258, buy_count: 70
user_id: 131534140, buy_count: 6
user_id: 131538712, buy_count: 36
user_id: 13154544, buy_count: 1
user_id: 131554806, buy_count: 1
user_id: 131563223, buy_count: 23
user_id: 131565054, buy_count: 1
user_id: 131566572, buy_count: 1
user_id: 131570651, buy_count: 7
user_id: 131572425, buy_count: 1
user_id: 131573117, buy_count: 35
user_id: 131595891, buy_count: 17
user_id: 131596907, buy_count: 12
user_id: 131612590, buy_count: 8
user_id: 13161427, buy_count: 9
user_id: 131631344, buy_count: 1
user_id: 131637785, buy_count: 14
user_id: 131646739, buy_count: 10
user_id: 131662415, buy_count: 7
user_id: 131666031, buy_count: 6
user_id: 13166978, buy_count: 10
user_id: 131670570, buy_count: 28
user_id: 131681471, buy_count: 3
user_id: 131682069, buy_count: 7
user_id: 131695311, buy_count: 4
user_id: 131696808, buy_count: 3
user_id: 131701813, buy_count: 25
user_id: 131702468, buy_count: 22
user_id: 131719920, buy_count: 23
user_id: 131743040, buy_count: 2
user_id: 131766510, buy_count: 4
user_id: 131767978, buy_count: 9
user_id: 131785898, buy_count: 10
user_id: 131787268, buy_count: 21
user_id: 131790847, buy_count: 17
user_id: 131826831, buy_count: 2
user_id: 131829621, buy_count: 38
user_id: 131851410, buy_count: 10
user_id: 131881789, buy_count: 2
user_id: 131890544, buy_count: 6
user_id: 131903746, buy_count: 18
user_id: 131917996, buy_count: 2
user_id: 131930045, buy_count: 43
user_id: 131932310, buy_count: 31
user_id: 131959781, buy_count: 27
user_id: 131961100, buy_count: 8
user_id: 131962004, buy_count: 3
user_id: 131965938, buy_count: 7
user_id: 131997583, buy_count: 3
user_id: 132019582, buy_count: 17
user_id: 132039263, buy_count: 4
user_id: 132048401, buy_count: 53
user_id: 132057506, buy_count: 43
user_id: 132058405, buy_count: 15
user_id: 132061340, buy_count: 15
user_id: 132063494, buy_count: 7
user_id: 132125936, buy_count: 21
user_id: 13213333, buy_count: 58
user_id: 132155086, buy_count: 2
user_id: 132156365, buy_count: 27
user_id: 132203237, buy_count: 61
user_id: 132203647, buy_count: 6
user_id: 132210450, buy_count: 42
user_id: 132223788, buy_count: 4
user_id: 132229788, buy_count: 14
user_id: 132231447, buy_count: 9
user_id: 132233475, buy_count: 3
user_id: 132252054, buy_count: 3
user_id: 132285491, buy_count: 30
user_id: 13228640, buy_count: 3
user_id: 132297101, buy_count: 7
user_id: 132297842, buy_count: 3
user_id: 132308943, buy_count: 69
user_id: 13232080, buy_count: 4
user_id: 132321221, buy_count: 9
user_id: 132323947, buy_count: 20
user_id: 132326665, buy_count: 3
user_id: 132347980, buy_count: 28
user_id: 132368806, buy_count: 6
user_id: 13237276, buy_count: 10
user_id: 132379480, buy_count: 10
user_id: 132397628, buy_count: 21
user_id: 132420118, buy_count: 17
user_id: 132455644, buy_count: 5
user_id: 132469710, buy_count: 9
user_id: 13248817, buy_count: 10
user_id: 132521601, buy_count: 5
user_id: 132540273, buy_count: 4
user_id: 13254648, buy_count: 20
user_id: 132564529, buy_count: 4
user_id: 132579775, buy_count: 8
user_id: 132590261, buy_count: 8
user_id: 132614507, buy_count: 12
user_id: 132614903, buy_count: 18
user_id: 132617033, buy_count: 57
user_id: 132627681, buy_count: 4
user_id: 132646666, buy_count: 3
user_id: 132653097, buy_count: 18
user_id: 132653708, buy_count: 10
user_id: 132661158, buy_count: 9
user_id: 132675359, buy_count: 7
user_id: 132680679, buy_count: 1
user_id: 132688030, buy_count: 5
user_id: 132692996, buy_count: 7
user_id: 132700623, buy_count: 8
user_id: 132711863, buy_count: 2
user_id: 132718416, buy_count: 9
user_id: 132727149, buy_count: 2
user_id: 132729970, buy_count: 5
user_id: 132731360, buy_count: 55
user_id: 132737494, buy_count: 13
user_id: 132747248, buy_count: 15
user_id: 132763181, buy_count: 22
user_id: 132782427, buy_count: 39
user_id: 132800946, buy_count: 2
user_id: 132812306, buy_count: 6
user_id: 132815324, buy_count: 8
user_id: 132884009, buy_count: 14
user_id: 132916687, buy_count: 5
user_id: 132917171, buy_count: 16
user_id: 132928999, buy_count: 5
user_id: 132966536, buy_count: 9
user_id: 132984948, buy_count: 5
user_id: 132991979, buy_count: 4
user_id: 133002039, buy_count: 8
user_id: 133003311, buy_count: 25
user_id: 133007823, buy_count: 2
user_id: 133089485, buy_count: 10
user_id: 13311291, buy_count: 2
user_id: 133113110, buy_count: 2
user_id: 133125036, buy_count: 10
user_id: 133151533, buy_count: 10
user_id: 133152667, buy_count: 28
user_id: 133157830, buy_count: 11
user_id: 133203992, buy_count: 18
user_id: 133240213, buy_count: 10
user_id: 133262618, buy_count: 9
user_id: 133271218, buy_count: 6
user_id: 13327410, buy_count: 7
user_id: 133296696, buy_count: 4
user_id: 133306897, buy_count: 8
user_id: 133378051, buy_count: 21
user_id: 133391467, buy_count: 11
user_id: 133417766, buy_count: 6
user_id: 133425852, buy_count: 49
user_id: 133428730, buy_count: 1
user_id: 133429407, buy_count: 23
user_id: 133480628, buy_count: 16
user_id: 133488208, buy_count: 2
user_id: 1334962, buy_count: 15
user_id: 133519239, buy_count: 2
user_id: 133528960, buy_count: 3
user_id: 133541311, buy_count: 20
user_id: 133559789, buy_count: 7
user_id: 133581105, buy_count: 2
user_id: 133621051, buy_count: 8
user_id: 133651025, buy_count: 34
user_id: 133664832, buy_count: 4
user_id: 133665536, buy_count: 20
user_id: 133680584, buy_count: 26
user_id: 133701009, buy_count: 12
user_id: 133710160, buy_count: 8
user_id: 133723007, buy_count: 11
user_id: 133723602, buy_count: 9
user_id: 133744457, buy_count: 8
user_id: 133755018, buy_count: 8
user_id: 133788184, buy_count: 25
user_id: 133789905, buy_count: 2
user_id: 133825480, buy_count: 24
user_id: 133838164, buy_count: 9
user_id: 133840323, buy_count: 7
user_id: 13384101, buy_count: 1
user_id: 133849127, buy_count: 69
user_id: 13385262, buy_count: 13
user_id: 133856338, buy_count: 3
user_id: 133866163, buy_count: 4
user_id: 133876177, buy_count: 6
user_id: 133888509, buy_count: 23
user_id: 133933227, buy_count: 26
user_id: 133939609, buy_count: 7
user_id: 133946364, buy_count: 34
user_id: 13396413, buy_count: 7
user_id: 133968486, buy_count: 1
user_id: 133970038, buy_count: 7
user_id: 133994360, buy_count: 2
user_id: 134010761, buy_count: 13
user_id: 134014289, buy_count: 5
user_id: 134020041, buy_count: 1
user_id: 13403684, buy_count: 11
user_id: 134042583, buy_count: 3
user_id: 134051339, buy_count: 15
user_id: 134058935, buy_count: 29
user_id: 134060411, buy_count: 3
user_id: 134073831, buy_count: 1
user_id: 134077305, buy_count: 6
user_id: 13408757, buy_count: 1
user_id: 134097431, buy_count: 6
user_id: 134109810, buy_count: 51
user_id: 134118557, buy_count: 6
user_id: 134120527, buy_count: 10
user_id: 134152329, buy_count: 5
user_id: 134165117, buy_count: 6
user_id: 134166701, buy_count: 3
user_id: 134217738, buy_count: 4
user_id: 134225812, buy_count: 6
user_id: 134232421, buy_count: 15
user_id: 134233776, buy_count: 23
user_id: 134259827, buy_count: 3
user_id: 134294014, buy_count: 5
user_id: 134319759, buy_count: 17
user_id: 134352095, buy_count: 15
user_id: 134358011, buy_count: 8
user_id: 134369588, buy_count: 8
user_id: 134377639, buy_count: 42
user_id: 134424507, buy_count: 12
user_id: 134431676, buy_count: 16
user_id: 134437265, buy_count: 6
user_id: 134438519, buy_count: 12
user_id: 13444072, buy_count: 9
user_id: 1344672, buy_count: 1
user_id: 134473569, buy_count: 9
user_id: 134473908, buy_count: 21
user_id: 134479240, buy_count: 9
user_id: 134496896, buy_count: 5
user_id: 134499562, buy_count: 8
user_id: 134502976, buy_count: 1
user_id: 134508917, buy_count: 1
user_id: 134512473, buy_count: 9
user_id: 134556226, buy_count: 10
user_id: 134580497, buy_count: 19
user_id: 134621791, buy_count: 40
user_id: 134630812, buy_count: 14
user_id: 134636593, buy_count: 33
user_id: 134658, buy_count: 2
user_id: 134658118, buy_count: 21
user_id: 134681866, buy_count: 1
user_id: 134793545, buy_count: 6
user_id: 134806923, buy_count: 15
user_id: 134882545, buy_count: 3
user_id: 134904941, buy_count: 33
user_id: 134928476, buy_count: 8
user_id: 134936620, buy_count: 7
user_id: 134948525, buy_count: 5
user_id: 134959857, buy_count: 3
user_id: 134979241, buy_count: 1
user_id: 134993021, buy_count: 8
user_id: 135007277, buy_count: 1
user_id: 135015170, buy_count: 12
user_id: 135016636, buy_count: 8
user_id: 135020964, buy_count: 11
user_id: 135050406, buy_count: 12
user_id: 135060562, buy_count: 18
user_id: 135068151, buy_count: 5
user_id: 135076585, buy_count: 12
user_id: 135077497, buy_count: 1
user_id: 135080969, buy_count: 16
user_id: 135099670, buy_count: 2
user_id: 135124427, buy_count: 7
user_id: 135131647, buy_count: 4
user_id: 135144517, buy_count: 51
user_id: 135154572, buy_count: 1
user_id: 135157689, buy_count: 29
user_id: 135159590, buy_count: 25
user_id: 135171817, buy_count: 19
user_id: 135187545, buy_count: 14
user_id: 135196347, buy_count: 3
user_id: 13527121, buy_count: 5
user_id: 135288694, buy_count: 21
user_id: 135299374, buy_count: 4
user_id: 135321413, buy_count: 11
user_id: 135345840, buy_count: 49
user_id: 135347247, buy_count: 25
user_id: 135377046, buy_count: 2
user_id: 13538176, buy_count: 16
user_id: 135387051, buy_count: 2
user_id: 135389236, buy_count: 11
user_id: 135402088, buy_count: 25
user_id: 135408101, buy_count: 3
user_id: 135410830, buy_count: 3
user_id: 135414688, buy_count: 7
user_id: 135454126, buy_count: 18
user_id: 135455673, buy_count: 55
user_id: 135481793, buy_count: 4
user_id: 135487299, buy_count: 14
user_id: 135488940, buy_count: 7
user_id: 135517697, buy_count: 6
user_id: 135537004, buy_count: 16
user_id: 135539714, buy_count: 7
user_id: 135556729, buy_count: 7
user_id: 135565094, buy_count: 2
user_id: 135566570, buy_count: 8
user_id: 135571612, buy_count: 3
user_id: 135582975, buy_count: 18
user_id: 135589495, buy_count: 10
user_id: 135639209, buy_count: 59
user_id: 13565343, buy_count: 3
user_id: 135665686, buy_count: 58
user_id: 135667654, buy_count: 6
user_id: 135680385, buy_count: 1
user_id: 135687750, buy_count: 1
user_id: 135721617, buy_count: 19
user_id: 135731834, buy_count: 7
user_id: 135756066, buy_count: 7
user_id: 135802457, buy_count: 14
user_id: 135802732, buy_count: 17
user_id: 135803085, buy_count: 48
user_id: 135842891, buy_count: 1
user_id: 135845099, buy_count: 10
user_id: 135846824, buy_count: 1
user_id: 135846989, buy_count: 6
user_id: 135857964, buy_count: 7
user_id: 135858331, buy_count: 34
user_id: 135861598, buy_count: 38
user_id: 135889836, buy_count: 6
user_id: 135895823, buy_count: 26
user_id: 135897410, buy_count: 2
user_id: 135916314, buy_count: 3
user_id: 135927109, buy_count: 3
user_id: 135928388, buy_count: 7
user_id: 135934881, buy_count: 12
user_id: 135955934, buy_count: 7
user_id: 135968605, buy_count: 9
user_id: 135981623, buy_count: 31
user_id: 136001495, buy_count: 13
user_id: 136009227, buy_count: 6
user_id: 136018515, buy_count: 1
user_id: 136085033, buy_count: 2
user_id: 136091846, buy_count: 6
user_id: 136108072, buy_count: 23
user_id: 13616260, buy_count: 1
user_id: 136197283, buy_count: 3
user_id: 136220191, buy_count: 34
user_id: 136227449, buy_count: 9
user_id: 136232385, buy_count: 1
user_id: 136244610, buy_count: 4
user_id: 136249926, buy_count: 1
user_id: 13625542, buy_count: 5
user_id: 136302349, buy_count: 9
user_id: 13630759, buy_count: 6
user_id: 136327444, buy_count: 1
user_id: 136342745, buy_count: 15
user_id: 136347831, buy_count: 13
user_id: 136374136, buy_count: 36
user_id: 136394248, buy_count: 27
user_id: 136425962, buy_count: 64
user_id: 1364464, buy_count: 5
user_id: 136470861, buy_count: 50
user_id: 136482450, buy_count: 56
user_id: 136482907, buy_count: 3
user_id: 136487187, buy_count: 19
user_id: 136496700, buy_count: 7
user_id: 136506198, buy_count: 12
user_id: 136507295, buy_count: 4
user_id: 136514003, buy_count: 5
user_id: 136547699, buy_count: 12
user_id: 13656280, buy_count: 7
user_id: 136571906, buy_count: 10
user_id: 13657444, buy_count: 2
user_id: 136576184, buy_count: 4
user_id: 13658397, buy_count: 6
user_id: 136613109, buy_count: 1
user_id: 136616127, buy_count: 29
user_id: 136649602, buy_count: 6
user_id: 136652360, buy_count: 11
user_id: 13666087, buy_count: 21
user_id: 136668031, buy_count: 7
user_id: 136677136, buy_count: 19
user_id: 136677781, buy_count: 1
user_id: 136742304, buy_count: 1
user_id: 136754847, buy_count: 25
user_id: 136769457, buy_count: 13
user_id: 136788174, buy_count: 12
user_id: 136794879, buy_count: 9
user_id: 136795659, buy_count: 10
user_id: 136797243, buy_count: 15
user_id: 13683475, buy_count: 10
user_id: 13684026, buy_count: 7
user_id: 136882508, buy_count: 12
user_id: 136916020, buy_count: 6
user_id: 13693896, buy_count: 5
user_id: 136952642, buy_count: 6
user_id: 136957532, buy_count: 4
user_id: 136958026, buy_count: 16
user_id: 137007501, buy_count: 2
user_id: 137031066, buy_count: 5
user_id: 13703604, buy_count: 2
user_id: 137042532, buy_count: 3
user_id: 137044962, buy_count: 1
user_id: 137068806, buy_count: 4
user_id: 137089292, buy_count: 1
user_id: 137092015, buy_count: 3
user_id: 137107726, buy_count: 13
user_id: 137110644, buy_count: 4
user_id: 137115052, buy_count: 25
user_id: 137116717, buy_count: 4
user_id: 137120980, buy_count: 9
user_id: 137129187, buy_count: 7
user_id: 137129651, buy_count: 11
user_id: 137154848, buy_count: 8
user_id: 137175187, buy_count: 31
user_id: 137182431, buy_count: 36
user_id: 137183654, buy_count: 8
user_id: 137204928, buy_count: 23
user_id: 137213849, buy_count: 9
user_id: 137234632, buy_count: 6
user_id: 137270307, buy_count: 10
user_id: 137280366, buy_count: 5
user_id: 137284530, buy_count: 7
user_id: 137314781, buy_count: 8
user_id: 137328784, buy_count: 3
user_id: 137333703, buy_count: 6
user_id: 137340803, buy_count: 36
user_id: 137344822, buy_count: 18
user_id: 137345401, buy_count: 10
user_id: 137359772, buy_count: 6
user_id: 137362349, buy_count: 18
user_id: 137384149, buy_count: 4
user_id: 137385958, buy_count: 2
user_id: 137413051, buy_count: 4
user_id: 137428887, buy_count: 6
user_id: 137435556, buy_count: 3
user_id: 137443248, buy_count: 6
user_id: 13745443, buy_count: 6
user_id: 137463180, buy_count: 5
user_id: 137484826, buy_count: 26
user_id: 137513013, buy_count: 10
user_id: 137531842, buy_count: 28
user_id: 137536017, buy_count: 3
user_id: 137538791, buy_count: 7
user_id: 137545874, buy_count: 1
user_id: 137563818, buy_count: 2
user_id: 137585300, buy_count: 1
user_id: 137608771, buy_count: 10
user_id: 137612644, buy_count: 6
user_id: 137625581, buy_count: 4
user_id: 137663887, buy_count: 4
user_id: 137675507, buy_count: 40
user_id: 137690090, buy_count: 3
user_id: 137725903, buy_count: 2
user_id: 137760555, buy_count: 6
user_id: 137764831, buy_count: 13
user_id: 137765713, buy_count: 3
user_id: 137829350, buy_count: 31
user_id: 137850156, buy_count: 20
user_id: 137853857, buy_count: 18
user_id: 137905112, buy_count: 63
user_id: 137944523, buy_count: 9
user_id: 137970629, buy_count: 33
user_id: 13797408, buy_count: 3
user_id: 137974537, buy_count: 4
user_id: 137982775, buy_count: 7
user_id: 137996255, buy_count: 9
user_id: 137996912, buy_count: 8
user_id: 137998405, buy_count: 41
user_id: 138003090, buy_count: 4
user_id: 138008005, buy_count: 10
user_id: 138008976, buy_count: 44
user_id: 138061024, buy_count: 7
user_id: 138100684, buy_count: 65
user_id: 138108608, buy_count: 6
user_id: 138118243, buy_count: 12
user_id: 138137472, buy_count: 2
user_id: 138153893, buy_count: 36
user_id: 138162465, buy_count: 4
user_id: 138164167, buy_count: 7
user_id: 13817021, buy_count: 1
user_id: 13817717, buy_count: 1
user_id: 13818219, buy_count: 13
user_id: 138187775, buy_count: 8
user_id: 138188210, buy_count: 2
user_id: 138214018, buy_count: 14
user_id: 138243943, buy_count: 18
user_id: 138245425, buy_count: 4
user_id: 13824734, buy_count: 27
user_id: 138254559, buy_count: 11
user_id: 138265467, buy_count: 1
user_id: 138266735, buy_count: 23
user_id: 138301582, buy_count: 44
user_id: 138315730, buy_count: 3
user_id: 138323461, buy_count: 16
user_id: 138324819, buy_count: 11
user_id: 138337202, buy_count: 8
user_id: 13834060, buy_count: 10
user_id: 13836813, buy_count: 4
user_id: 138387712, buy_count: 5
user_id: 138390959, buy_count: 10
user_id: 138399730, buy_count: 7
user_id: 13843429, buy_count: 5
user_id: 138434510, buy_count: 11
user_id: 138442756, buy_count: 5
user_id: 138467876, buy_count: 18
user_id: 138505346, buy_count: 66
user_id: 13851244, buy_count: 6
user_id: 13851650, buy_count: 14
user_id: 138524216, buy_count: 21
user_id: 138543797, buy_count: 1
user_id: 138551234, buy_count: 5
user_id: 138554874, buy_count: 5
user_id: 138559280, buy_count: 2
user_id: 138590345, buy_count: 9
user_id: 138590516, buy_count: 24
user_id: 13861417, buy_count: 10
user_id: 138635225, buy_count: 14
user_id: 138643458, buy_count: 22
user_id: 138666658, buy_count: 3
user_id: 138675523, buy_count: 2
user_id: 138690511, buy_count: 9
user_id: 13869219, buy_count: 16
user_id: 138712753, buy_count: 21
user_id: 138713271, buy_count: 3
user_id: 138720115, buy_count: 12
user_id: 13872334, buy_count: 4
user_id: 138735272, buy_count: 94
user_id: 138737144, buy_count: 106
user_id: 13874122, buy_count: 3
user_id: 138749285, buy_count: 3
user_id: 138753048, buy_count: 11
user_id: 138793462, buy_count: 15
user_id: 138823535, buy_count: 5
user_id: 138843810, buy_count: 38
user_id: 138856127, buy_count: 11
user_id: 138856687, buy_count: 32
user_id: 138862609, buy_count: 1
user_id: 138867561, buy_count: 2
user_id: 13887814, buy_count: 5
user_id: 138891580, buy_count: 21
user_id: 138949663, buy_count: 3
user_id: 138964981, buy_count: 3
user_id: 138976435, buy_count: 8
user_id: 138977388, buy_count: 33
user_id: 138981037, buy_count: 10
user_id: 139003263, buy_count: 5
user_id: 139014554, buy_count: 1
user_id: 139019375, buy_count: 24
user_id: 139030112, buy_count: 16
user_id: 139059745, buy_count: 4
user_id: 139068649, buy_count: 1
user_id: 139090437, buy_count: 9
user_id: 139104982, buy_count: 29
user_id: 139124962, buy_count: 2
user_id: 139145544, buy_count: 32
user_id: 13915850, buy_count: 1
user_id: 139174569, buy_count: 2
user_id: 139199517, buy_count: 2
user_id: 139214877, buy_count: 1
user_id: 139220719, buy_count: 9
user_id: 139250001, buy_count: 11
user_id: 139261152, buy_count: 20
user_id: 139262063, buy_count: 12
user_id: 139263046, buy_count: 8
user_id: 139268036, buy_count: 7
user_id: 139275985, buy_count: 5
user_id: 13933918, buy_count: 12
user_id: 139413160, buy_count: 11
user_id: 139423598, buy_count: 16
user_id: 13943503, buy_count: 2
user_id: 139435539, buy_count: 107
user_id: 139443041, buy_count: 4
user_id: 139455432, buy_count: 7
user_id: 139462332, buy_count: 59
user_id: 139473011, buy_count: 5
user_id: 139475729, buy_count: 51
user_id: 139479952, buy_count: 22
user_id: 13948161, buy_count: 19
user_id: 139493879, buy_count: 17
user_id: 139544053, buy_count: 4
user_id: 139590290, buy_count: 5
user_id: 139637127, buy_count: 17
user_id: 139654010, buy_count: 2
user_id: 139698902, buy_count: 11
user_id: 139707991, buy_count: 7
user_id: 139725346, buy_count: 46
user_id: 139750127, buy_count: 3
user_id: 139752048, buy_count: 23
user_id: 139756567, buy_count: 16
user_id: 139774311, buy_count: 2
user_id: 139774835, buy_count: 10
user_id: 139780128, buy_count: 11
user_id: 139793464, buy_count: 2
user_id: 139795059, buy_count: 9
user_id: 139808909, buy_count: 1
user_id: 139871684, buy_count: 1
user_id: 139878247, buy_count: 1
user_id: 139885879, buy_count: 9
